-37.68482216908134, 200, 200, 0
-100.55694223262242, 200, 400, 1
-66.8538155453048, 200, 600, 2
-45.96241233054325, 200, 800, 3
-52.057970994783844, 200, 1000, 4
-51.967677873650516, 200, 1200, 5
-48.704841311359715, 200, 1400, 6
-48.41430118250306, 200, 1600, 7
-105.85944264328907, 200, 1800, 8
-64.2951030503329, 200, 2000, 9
-44.69152825881094, 200, 2200, 10
-58.46192322701623, 200, 2400, 11
-70.95753769278022, 200, 2600, 12
-43.44178024778557, 200, 2800, 13
-82.77471988667337, 200, 3000, 14
-203.9092985143823, 200, 3200, 15
-66.95326343746419, 200, 3400, 16
-52.5260978873045, 200, 3600, 17
-61.215027637154876, 200, 3800, 18
-46.13982429410069, 200, 4000, 19
-54.413152912349936, 200, 4200, 20
-94.0966050603763, 200, 4400, 21
-77.51353563775555, 200, 4600, 22
-62.33495637928862, 200, 4800, 23
-44.35791124213012, 200, 5000, 24
-108.43336879896152, 200, 5200, 25
-87.47366209887838, 200, 5400, 26
-48.38055992667076, 200, 5600, 27
-57.89216420849916, 200, 5800, 28
-52.84278169252913, 200, 6000, 29
-81.36867076741444, 200, 6200, 30
-73.0306480871568, 200, 6400, 31
-57.41018341050839, 200, 6600, 32
-71.59898310017003, 200, 6800, 33
-51.39077940819953, 200, 7000, 34
-52.676570044762045, 200, 7200, 35
-52.719569883900135, 200, 7400, 36
-71.82812413326596, 200, 7600, 37
-45.29763919523756, 200, 7800, 38
-104.38389024427825, 200, 8000, 39
-78.75714662735366, 200, 8200, 40
-133.78429135129733, 200, 8400, 41
-46.967237131504255, 200, 8600, 42
-49.76928651501406, 200, 8800, 43
-53.24572615439243, 200, 9000, 44
-61.43634639235422, 200, 9200, 45
-50.44032492178607, 200, 9400, 46
-45.46470526365072, 200, 9600, 47
-50.429148914103486, 200, 9800, 48
-139.70356424752245, 200, 10000, 49
-91.4915309881332, 200, 10200, 50
-61.85716831414776, 200, 10400, 51
-87.95740021050287, 200, 10600, 52
-57.665513563239436, 200, 10800, 53
-86.35572734458827, 200, 11000, 54
-50.28824364764183, 200, 11200, 55
-82.85069383511347, 200, 11400, 56
-47.94644545065147, 200, 11600, 57
-52.434637097843265, 200, 11800, 58
-48.07300585059707, 200, 12000, 59
-54.31371640586654, 200, 12200, 60
-112.61208947634812, 200, 12400, 61
-48.34289936643399, 200, 12600, 62
-50.281045831919506, 200, 12800, 63
-78.44860351468566, 200, 13000, 64
-52.322465980769174, 200, 13200, 65
-109.18079093406722, 200, 13400, 66
-61.34373492253486, 200, 13600, 67
-58.33007142298536, 200, 13800, 68
-52.72976584666051, 200, 14000, 69
-63.78284437920589, 200, 14200, 70
-99.85641914458665, 200, 14400, 71
-51.22011750008968, 200, 14600, 72
-78.50279274458377, 200, 14800, 73
-59.587141025964975, 200, 15000, 74
-90.97413849747426, 200, 15200, 75
-63.24699939903269, 200, 15400, 76
-80.77563927874276, 200, 15600, 77
-95.96188041803259, 200, 15800, 78
-47.10197323645339, 200, 16000, 79
-51.204668855939204, 200, 16200, 80
-64.7038864436552, 200, 16400, 81
-62.77754818278836, 200, 16600, 82
-49.670277713202466, 200, 16800, 83
-49.37767205342392, 200, 17000, 84
-51.78467022452653, 200, 17200, 85
-134.97341376773159, 200, 17400, 86
-52.52500078420586, 200, 17600, 87
-50.73205167016546, 200, 17800, 88
-53.576577785969, 200, 18000, 89
-52.79673783054093, 200, 18200, 90
-48.99697111787379, 200, 18400, 91
-51.9608216729806, 200, 18600, 92
-87.80348804775832, 200, 18800, 93
-43.21568079123209, 200, 19000, 94
-50.88707721600866, 200, 19200, 95
-47.447035633727964, 200, 19400, 96
-68.04581697231694, 200, 19600, 97
-50.95449706907711, 200, 19800, 98
-63.970895291414195, 200, 20000, 99
-91.9629646150809, 200, 20200, 100
-63.23699171507498, 200, 20400, 101
-45.98673821797798, 200, 20600, 102
-89.28554064257584, 200, 20800, 103
-79.47106733007669, 200, 21000, 104
-53.62597792883323, 200, 21200, 105
-45.805389437222544, 200, 21400, 106
-73.68757589666862, 200, 21600, 107
-53.015558245541, 200, 21800, 108
-47.049730063770184, 200, 22000, 109
-47.851310891230774, 200, 22200, 110
-98.08596493293635, 200, 22400, 111
-55.17238912210678, 200, 22600, 112
-87.83425386509812, 200, 22800, 113
-125.15351033863895, 200, 23000, 114
-108.2098435585774, 200, 23200, 115
-87.73828350416592, 200, 23400, 116
-141.61845116128742, 200, 23600, 117
-49.00042029858547, 200, 23800, 118
-57.24939428873566, 200, 24000, 119
-53.29045921184471, 200, 24200, 120
-57.990070473743856, 200, 24400, 121
-46.33981656946044, 200, 24600, 122
-53.470412926983464, 200, 24800, 123
-47.05698774158515, 200, 25000, 124
-98.80104657563332, 200, 25200, 125
-51.218901525583995, 200, 25400, 126
-66.02463852649555, 200, 25600, 127
-49.757059056559456, 200, 25800, 128
-94.77666928304036, 200, 26000, 129
-55.2401021506867, 200, 26200, 130
-124.71065157854267, 200, 26400, 131
-47.9666271282199, 200, 26600, 132
-101.84701607685626, 200, 26800, 133
-136.7734680968104, 200, 27000, 134
-57.80570739611565, 200, 27200, 135
-59.904425450169036, 200, 27400, 136
-110.94228594907818, 200, 27600, 137
-48.63628325649294, 200, 27800, 138
-47.98807313013519, 200, 28000, 139
-53.578394993876216, 200, 28200, 140
-59.12054139322654, 200, 28400, 141
-55.29064627297625, 200, 28600, 142
-47.423805117015846, 200, 28800, 143
-57.965117766604166, 200, 29000, 144
-49.66017439049274, 200, 29200, 145
-130.38091444053967, 200, 29400, 146
-51.1713710482241, 200, 29600, 147
-119.20223515144927, 200, 29800, 148
-199.30805479404845, 200, 30000, 149
-58.147922774279664, 200, 30200, 150
-49.781579195988165, 200, 30400, 151
-56.75090084521481, 200, 30600, 152
-119.07765130851392, 200, 30800, 153
-52.77832485707914, 200, 31000, 154
-50.40006179657373, 200, 31200, 155
-60.202984988969256, 200, 31400, 156
-115.07563488285253, 200, 31600, 157
-55.39140783335746, 200, 31800, 158
-123.89586433300657, 200, 32000, 159
-76.72452741214578, 200, 32200, 160
-55.6070351483359, 200, 32400, 161
-61.40689447247898, 200, 32600, 162
-89.08482588967159, 200, 32800, 163
-52.541829182033396, 200, 33000, 164
-62.8885082518336, 200, 33200, 165
-96.39030225938203, 200, 33400, 166
-60.57404273266725, 200, 33600, 167
-57.02549376279377, 200, 33800, 168
-59.83501791929338, 200, 34000, 169
-49.64746595647785, 200, 34200, 170
-62.891717272872754, 200, 34400, 171
-51.51790582854082, 200, 34600, 172
-78.73241003899534, 200, 34800, 173
-57.947273615760764, 200, 35000, 174
-69.81006566374973, 200, 35200, 175
-80.77059688362188, 200, 35400, 176
-54.40574698911129, 200, 35600, 177
-109.80350395050434, 200, 35800, 178
-78.6967315237281, 200, 36000, 179
-58.8561134581222, 200, 36200, 180
-54.89710457922923, 200, 36400, 181
-46.81399347520528, 200, 36600, 182
-70.61136247769304, 200, 36800, 183
-59.6824639973189, 200, 37000, 184
-72.18702066688022, 200, 37200, 185
-48.44517101386539, 200, 37400, 186
-67.8525615490599, 200, 37600, 187
-116.0028286413039, 200, 37800, 188
-109.30368254467251, 200, 38000, 189
-49.15104673483426, 200, 38200, 190
-54.44710835869107, 200, 38400, 191
-56.20845963750073, 200, 38600, 192
-74.94745627718005, 200, 38800, 193
-95.57701018804957, 200, 39000, 194
-42.22334922554151, 200, 39200, 195
-45.94648308062941, 200, 39400, 196
-55.86992717902884, 200, 39600, 197
-53.86609386013172, 200, 39800, 198
-74.8136965997973, 200, 40000, 199
-73.41175567235543, 200, 40200, 200
